enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,candidate_id,profession,shift_duration,weekend_shift,night_shift,hourly_rate,travel_distance,difficulty_score,fill_probability,filled
6396,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,51,0.0,6396,Occupational Therapist,8,No,No,26,7,47,0.6055324872205857,1
6706,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,Other,<1,Unknown,Unknown,never,154,1.0,6706,Healthcare Assistant,8,No,Yes,28,6,61,0.17201283293576136,0
1269,city_61,0.913,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,11,0.0,1269,Care Assistant,12,No,No,36,19,44,0.7020633698789296,1
27982,city_136,0.897,Unknown,No relevent experience,Part time course,Graduate,STEM,4,10000+,Public Sector,Never,20,1.0,27982,Support Worker,8,No,No,27,40,54,0.36090725483714875,0
6169,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,74,0.0,6169,Support Worker,8,No,No,28,14,47,0.6055324872205857,0
30459,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,72,0.0,30459,Physiotherapist,12,Yes,No,40,6,50,0.5,0
15752,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,41,0.0,15752,Healthcare Assistant,12,No,No,23,9,49,0.5356536708339716,1
5147,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,20,1.0,5147,Physiotherapist,8,Yes,No,26,32,62,0.15260866484263105,0
10534,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,1,316,0.0,10534,Physiotherapist,8,No,No,33,8,44,0.7020633698789296,1
3569,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,60,0.0,3569,Support Worker,8,No,No,20,41,57,0.2689414213699951,0
8605,city_59,0.775,Unknown,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,Never,164,0.0,8605,Physiotherapist,8,No,No,33,22,47,0.6055324872205857,1
15167,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,6,5000-9999,Pvt Ltd,1,16,0.0,15167,Care Assistant,8,No,No,35,8,43,0.7310585786300049,0
8552,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,NGO,1,31,0.0,8552,Physiotherapist,12,Yes,No,36,44,59,0.21657909576817594,0
7397,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,>4,101,0.0,7397,Care Assistant,8,No,No,33,34,49,0.5356536708339716,0
33157,city_43,0.516,Unknown,No relevent experience,Part time course,Graduate,No Major,3,Unknown,Unknown,never,43,1.0,33157,Support Worker,8,No,No,21,49,58,0.24179617240741008,1
24653,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,1,43,0.0,24653,Healthcare Assistant,8,No,No,22,9,49,0.5356536708339716,1
3585,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,144,0.0,3585,Occupational Therapist,8,Yes,No,39,10,52,0.42905340311653367,1
1122,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,2,27,0.0,1122,Care Assistant,8,Yes,No,40,22,53,0.3944675127794143,0
17847,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,1000-4999,Pvt Ltd,1,28,0.0,17847,Healthcare Assistant,8,Yes,No,27,13,58,0.24179617240741008,0
31126,city_91,0.691,Unknown,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1,55,1.0,31126,Healthcare Assistant,12,Yes,No,36,42,59,0.21657909576817594,0
19457,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2,10/49,Unknown,1,75,0.0,19457,Care Assistant,8,Yes,No,36,35,58,0.24179617240741008,1
9522,city_136,0.897,Unknown,No relevent experience,Full time course,Masters,STEM,2,100-500,Unknown,1,145,1.0,9522,Support Worker,8,Yes,No,20,8,60,0.1933213698023087,0
19339,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,1,67,1.0,19339,Registered Nurse,8,No,No,25,13,49,0.5356536708339716,0
3998,city_98,0.949,Other,No relevent experience,Full time course,Graduate,STEM,9,<10,Early Stage Startup,1,59,0.0,3998,Healthcare Assistant,8,No,No,36,35,48,0.5709465968834663,1
24658,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,1,26,0.0,24658,Healthcare Assistant,8,No,No,40,29,44,0.7020633698789296,0
28714,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,2,0.0,28714,Support Worker,12,Yes,Yes,34,10,69,0.062135633086429685,0
12698,city_62,0.645,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,9,0.0,12698,Support Worker,12,No,No,18,30,56,0.2979366301210704,1
12390,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,No Major,10,10000+,Pvt Ltd,2,4,1.0,12390,Physiotherapist,8,No,Yes,38,6,56,0.2979366301210704,1
21866,city_61,0.913,Unknown,No relevent experience,no_enrollment,Phd,STEM,12,100-500,NGO,never,262,0.0,21866,Support Worker,12,No,No,30,29,49,0.5356536708339716,1
421,city_67,0.855,Male,Has relevent experience,no_enrollment,Unknown,Unknown,14,50-99,Pvt Ltd,>4,48,0.0,421,Healthcare Assistant,8,No,No,28,38,52,0.42905340311653367,0
27110,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,8,5000-9999,Unknown,never,196,1.0,27110,Care Assistant,8,Yes,No,29,5,56,0.2979366301210704,0
12947,city_160,0.92,Unknown,No relevent experience,Full time course,High School,Unknown,1,Unknown,Unknown,1,96,1.0,12947,Registered Nurse,8,No,Yes,19,7,66,0.09231302875229802,0
31373,city_159,0.843,Female,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,246,0.0,31373,Physiotherapist,8,No,No,27,11,48,0.5709465968834663,0
26605,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,10/49,Pvt Ltd,>4,45,0.0,26605,Care Assistant,8,No,No,26,20,50,0.5,1
20733,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,47,0.0,20733,Registered Nurse,8,No,No,33,27,48,0.5709465968834663,0
21995,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Unknown,Unknown,1,140,0.0,21995,Registered Nurse,8,No,Yes,21,15,67,0.08101976866530786,0
13501,city_90,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Public Sector,>4,11,0.0,13501,Registered Nurse,8,No,No,33,29,48,0.5709465968834663,0
15119,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,>4,11,0.0,15119,Occupational Therapist,8,No,No,21,12,51,0.46434632916602836,0
30444,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,50-99,Pvt Ltd,>4,16,0.0,30444,Care Assistant,8,No,No,40,38,46,0.6390927451628512,0
20494,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,8,50-99,Pvt Ltd,>4,57,1.0,20494,Physiotherapist,12,No,Yes,24,33,68,0.07100001915079908,0
18126,city_65,0.802,Unknown,Has relevent experience,Full time course,Graduate,STEM,16,500-999,Pvt Ltd,>4,48,0.0,18126,Physiotherapist,8,No,Yes,32,35,65,0.10500058502026482,0
7234,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,1,89,0.0,7234,Registered Nurse,8,No,No,28,44,53,0.3944675127794143,0
15490,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,24,0.0,15490,Care Assistant,8,Yes,No,27,48,65,0.10500058502026482,1
31997,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,41,0.0,31997,Occupational Therapist,12,No,No,27,33,52,0.42905340311653367,0
15191,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Unknown,1,4,0.0,15191,Registered Nurse,8,Yes,No,23,15,61,0.17201283293576136,1
19727,city_16,0.91,Unknown,No relevent experience,no_enrollment,High School,Unknown,2,Unknown,Unknown,never,108,0.0,19727,Support Worker,12,Yes,No,37,36,58,0.24179617240741008,0
4986,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,6,0.0,4986,Physiotherapist,8,Yes,No,22,45,67,0.08101976866530786,0
4759,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,100-500,Pvt Ltd,1,12,1.0,4759,Healthcare Assistant,12,Yes,No,37,31,57,0.2689414213699951,1
19646,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,No Major,1,5000-9999,Unknown,never,6,0.0,19646,Registered Nurse,8,Yes,No,18,44,68,0.07100001915079908,0
33059,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,56,1.0,33059,Support Worker,8,Yes,No,39,42,58,0.24179617240741008,0
18475,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Unknown,Unknown,4,103,1.0,18475,Physiotherapist,8,No,Yes,32,25,63,0.13503642292280238,0
7627,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Business Degree,20,100-500,Pvt Ltd,>4,17,0.0,7627,Occupational Therapist,8,Yes,No,40,2,49,0.5356536708339716,1
33075,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,1,47,0.0,33075,Care Assistant,8,Yes,Yes,31,18,72,0.04137365106007538,0
13880,city_121,0.7809999999999999,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,never,63,1.0,13880,Physiotherapist,8,No,No,21,41,57,0.2689414213699951,0
15964,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Unknown,1,42,0.0,15964,Care Assistant,8,No,No,29,44,53,0.3944675127794143,1
24916,city_100,0.887,Male,No relevent experience,Part time course,Graduate,STEM,3,Unknown,Unknown,never,32,1.0,24916,Care Assistant,8,No,No,32,50,53,0.3944675127794143,0
6781,city_150,0.698,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,10,0.0,6781,Occupational Therapist,12,No,No,34,26,47,0.6055324872205857,0
28978,city_19,0.682,Male,Has relevent experience,no_enrollment,Masters,STEM,20,Unknown,Unknown,1,61,1.0,28978,Occupational Therapist,12,No,No,33,14,45,0.6713474534827301,1
1826,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Unknown,Unknown,2,112,0.0,1826,Registered Nurse,8,Yes,No,32,7,54,0.36090725483714875,0
28416,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,Unknown,Unknown,2,41,0.0,28416,Registered Nurse,8,No,No,25,44,55,0.32865254651727005,0
22523,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,44,0.0,22523,Physiotherapist,8,No,No,29,26,50,0.5,1
7767,city_152,0.698,Unknown,No relevent experience,Unknown,High School,Unknown,3,Unknown,Unknown,never,56,0.0,7767,Occupational Therapist,12,No,No,35,40,50,0.5,0
463,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,2,9,0.0,463,Support Worker,12,Yes,Yes,31,15,72,0.04137365106007538,0
14756,city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,10,50-99,Pvt Ltd,2,4,0.0,14756,Physiotherapist,12,Yes,No,19,11,62,0.15260866484263105,0
3725,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Early Stage Startup,4,10,0.0,3725,Healthcare Assistant,8,Yes,Yes,40,30,70,0.05431326613264062,0
13177,city_40,0.7759999999999999,Unknown,No relevent experience,Full time course,High School,Unknown,4,1000-4999,Pvt Ltd,never,54,1.0,13177,Care Assistant,12,No,Yes,29,2,60,0.1933213698023087,1
10799,city_104,0.924,Unknown,No relevent experience,Full time course,Graduate,STEM,<1,Unknown,Unknown,1,25,0.0,10799,Care Assistant,12,No,No,19,39,57,0.2689414213699951,0
5794,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,12,0.0,5794,Registered Nurse,8,No,No,35,26,47,0.6055324872205857,1
10013,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Unknown,Pvt Ltd,3,9,0.0,10013,Support Worker,12,No,No,21,47,58,0.24179617240741008,0
13919,city_44,0.725,Male,No relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,1,19,0.0,13919,Occupational Therapist,8,No,No,26,13,48,0.5709465968834663,0
5813,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,never,69,0.0,5813,Occupational Therapist,8,No,Yes,25,32,68,0.07100001915079908,1
2745,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,8,1.0,2745,Registered Nurse,12,Yes,No,24,45,66,0.09231302875229802,0
27519,city_53,0.74,Female,Has relevent experience,no_enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,4,126,0.0,27519,Healthcare Assistant,8,No,No,30,39,51,0.46434632916602836,1
2563,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,1,48,0.0,2563,Physiotherapist,12,No,Yes,29,21,64,0.11920292202211755,0
5057,city_160,0.92,Unknown,Has relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,Never,24,0.0,5057,Physiotherapist,8,No,No,29,42,53,0.3944675127794143,0
15988,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,48,0.0,15988,Support Worker,12,No,No,40,14,41,0.7834209042318241,1
28491,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,10,50-99,Pvt Ltd,4,36,0.0,28491,Registered Nurse,8,Yes,No,30,15,57,0.2689414213699951,0
6015,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,54,0.0,6015,Registered Nurse,12,Yes,Yes,36,22,70,0.05431326613264062,0
30093,city_67,0.855,Male,No relevent experience,Full time course,High School,Unknown,<1,100-500,Pvt Ltd,1,12,1.0,30093,Healthcare Assistant,12,No,Yes,21,42,72,0.04137365106007538,0
18223,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,4,14,0.0,18223,Physiotherapist,8,No,Yes,19,9,66,0.09231302875229802,0
31447,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,never,8,1.0,31447,Registered Nurse,8,Yes,No,30,8,55,0.32865254651727005,0
20043,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Unknown,Unknown,4,46,0.0,20043,Occupational Therapist,12,Yes,No,28,10,57,0.2689414213699951,0
18094,city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,7,Unknown,Unknown,never,146,1.0,18094,Support Worker,8,No,Yes,24,16,65,0.10500058502026482,0
20391,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,60,1.0,20391,Physiotherapist,8,Yes,No,26,9,57,0.2689414213699951,1
10642,city_19,0.682,Unknown,Has relevent experience,no_enrollment,High School,Unknown,7,Unknown,Unknown,1,67,0.0,10642,Healthcare Assistant,8,No,No,24,30,53,0.3944675127794143,0
8155,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,2,3,1.0,8155,Support Worker,12,Yes,No,20,1,59,0.21657909576817594,1
13481,city_98,0.949,Unknown,No relevent experience,no_enrollment,Masters,STEM,4,500-999,Unknown,never,53,0.0,13481,Care Assistant,8,No,No,20,11,51,0.46434632916602836,0
12765,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,13,500-999,Pvt Ltd,>4,31,0.0,12765,Occupational Therapist,12,No,Yes,18,34,71,0.04742587317756678,1
1935,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,40,0.0,1935,Healthcare Assistant,12,No,No,18,8,51,0.46434632916602836,0
15584,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,222,0.0,15584,Support Worker,8,No,No,37,6,42,0.75820382759259,1
12370,city_89,0.925,Male,No relevent experience,Full time course,Graduate,Business Degree,2,Unknown,Unknown,1,192,1.0,12370,Registered Nurse,8,No,Yes,31,33,65,0.10500058502026482,0
11280,city_100,0.887,Male,No relevent experience,Full time course,Masters,Business Degree,7,Unknown,Unknown,1,23,1.0,11280,Care Assistant,12,No,No,19,11,52,0.42905340311653367,1
14742,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,<1,<10,Funded Startup,2,152,0.0,14742,Healthcare Assistant,12,Yes,No,28,10,57,0.2689414213699951,0
17637,city_162,0.767,Unknown,Has relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,Never,59,1.0,17637,Registered Nurse,8,Yes,No,27,49,65,0.10500058502026482,0
18852,city_114,0.926,Male,No relevent experience,no_enrollment,High School,Unknown,2,10/49,Funded Startup,2,59,0.0,18852,Occupational Therapist,12,No,No,32,27,48,0.5709465968834663,1
19039,city_136,0.897,Female,No relevent experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,1,15,0.0,19039,Care Assistant,8,Yes,Yes,28,17,73,0.03606453809916635,0
18455,city_16,0.91,Unknown,No relevent experience,no_enrollment,Phd,STEM,>20,Unknown,Unknown,>4,79,0.0,18455,Physiotherapist,8,Yes,No,25,25,62,0.15260866484263105,0
23044,city_136,0.897,Female,No relevent experience,Full time course,Masters,STEM,8,100-500,Public Sector,1,35,0.0,23044,Registered Nurse,12,No,No,18,6,51,0.46434632916602836,1
9256,city_173,0.878,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,>4,43,0.0,9256,Support Worker,8,No,No,23,18,51,0.46434632916602836,0
7288,city_67,0.855,Male,No relevent experience,Full time course,High School,Unknown,8,100-500,Pvt Ltd,1,34,0.0,7288,Healthcare Assistant,8,No,No,37,43,49,0.5356536708339716,1
1490,city_104,0.924,Unknown,No relevent experience,no_enrollment,High School,Unknown,5,Unknown,Unknown,never,24,0.0,1490,Care Assistant,12,No,Yes,25,42,70,0.05431326613264062,0
27100,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,129,0.0,27100,Registered Nurse,8,Yes,No,36,3,51,0.46434632916602836,1
2544,city_67,0.855,Other,No relevent experience,no_enrollment,Graduate,Business Degree,18,1000-4999,Pvt Ltd,>4,48,0.0,2544,Physiotherapist,8,Yes,No,38,17,53,0.3944675127794143,1
5334,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,103,0.0,5334,Healthcare Assistant,8,No,No,40,47,48,0.5709465968834663,1
22067,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,107,0.0,22067,Healthcare Assistant,8,No,No,34,42,50,0.5,0
23206,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,5000-9999,Pvt Ltd,>4,11,0.0,23206,Registered Nurse,8,No,No,31,15,47,0.6055324872205857,1
6773,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,>4,13,1.0,6773,Physiotherapist,12,No,No,21,16,52,0.42905340311653367,0
18695,city_16,0.91,Male,Has relevent experience,Part time course,High School,Unknown,4,1000-4999,Pvt Ltd,1,160,0.0,18695,Occupational Therapist,8,No,No,19,38,57,0.2689414213699951,1
20314,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,never,53,1.0,20314,Occupational Therapist,12,No,No,33,44,51,0.46434632916602836,1
6961,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,161,0.0,6961,Care Assistant,12,No,Yes,37,40,64,0.11920292202211755,0
29157,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,102,0.0,29157,Registered Nurse,12,Yes,No,19,46,69,0.062135633086429685,0
29824,city_70,0.698,Male,Has relevent experience,Full time course,Primary School,Unknown,7,100-500,Public Sector,2,7,0.0,29824,Care Assistant,8,No,No,28,36,52,0.42905340311653367,0
1682,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,13,Unknown,Unknown,never,80,0.0,1682,Occupational Therapist,8,No,No,31,20,48,0.5709465968834663,1
10770,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,Unknown,Unknown,2,67,0.0,10770,Healthcare Assistant,8,No,No,35,2,42,0.75820382759259,0
9610,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,112,0.0,9610,Care Assistant,12,No,Yes,27,3,61,0.17201283293576136,0
15031,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,8,0.0,15031,Physiotherapist,8,No,No,40,50,49,0.5356536708339716,0
5041,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,292,0.0,5041,Support Worker,8,Yes,Yes,29,30,76,0.023792942398164606,0
